# HadSST 3.1.1.0 nh averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] nh SST anomalies
1927 06   -0.137 
1927 07   -0.092 
1927 08    0.071 
1927 09   -0.098 
1927 10    0.019 
1927 11    0.001 
1927 12   -0.046 
1928 01   -0.011 
1928 02   -0.166 
1928 03   -0.116 
1928 04   -0.152 
1928 05   -0.159 
1928 06   -0.202 
1928 07   -0.078 
1928 08   -0.131 
1928 09   -0.086 
1928 10   -0.165 
1928 11   -0.271 
1928 12   -0.285 
1929 01   -0.325 
1929 02   -0.299 
1929 03   -0.346 
1929 04   -0.259 
1929 05   -0.252 
1929 06   -0.243 
1929 07   -0.228 
1929 08   -0.082 
1929 09   -0.078 
1929 10   -0.122 
1929 11   -0.154 
1929 12   -0.163 
1930 01   -0.149 
1930 02   -0.166 
1930 03   -0.145 
1930 04   -0.069 
1930 05   -0.105 
1930 06   -0.111 
1930 07   -0.016 
1930 08    0.049 
1930 09    0.184 
1930 10    0.098 
1930 11    0.090 
1930 12    0.052 
1931 01    0.036 
1931 02   -0.024 
1931 03   -0.007 
1931 04   -0.059 
1931 05    0.032 
1931 06    0.069 
1931 07   -0.007 
1931 08    0.080 
1931 09    0.053 
1931 10   -0.041 
1931 11   -0.110 
1931 12   -0.114 
1932 01   -0.130 
1932 02   -0.093 
1932 03   -0.172 
1932 04   -0.174 
1932 05   -0.095 
1932 06   -0.142 
1932 07   -0.086 
1932 08   -0.024 
1932 09   -0.008 
1932 10   -0.086 
1932 11   -0.142 
1932 12   -0.119 
1933 01   -0.084 
1933 02   -0.102 
1933 03   -0.101 
1933 04   -0.032 
1933 05   -0.086 
1933 06   -0.173 
1933 07   -0.086 
1933 08   -0.144 
1933 09   -0.238 
1933 10   -0.166 
1933 11   -0.265 
1933 12   -0.250 
1934 01   -0.261 
1934 02   -0.322 
1934 03   -0.323 
1934 04   -0.208 
1934 05   -0.137 
1934 06    0.003 
1934 07    0.013 
1934 08   -0.036 
1934 09    0.020 
1934 10   -0.175 
1934 11   -0.154 
1934 12   -0.159 
1935 01   -0.149 
1935 02   -0.170 
1935 03   -0.188 
1935 04   -0.092 
1935 05   -0.080 
1935 06   -0.080 
1935 07   -0.079 
1935 08   -0.056 
1935 09   -0.152 
1935 10   -0.066 
1935 11   -0.131 
1935 12   -0.105 
1936 01   -0.148 
1936 02   -0.074 
1936 03   -0.064 
1936 04   -0.015 
1936 05   -0.021 
1936 06    0.031 
1936 07    0.062 
1936 08    0.097 
1936 09    0.103 
1936 10   -0.130 
1936 11   -0.161 
1936 12   -0.084 
1937 01   -0.091 
1937 02    0.032 
1937 03    0.086 
1937 04    0.010 
1937 05    0.053 
1937 06    0.118 
1937 07    0.249 
1937 08    0.220 
1937 09    0.222 
1937 10    0.116 
1937 11    0.125 
1937 12    0.088 
1938 01    0.008 
1938 02    0.008 
1938 03    0.042 
1938 04   -0.024 
1938 05   -0.048 
1938 06   -0.023 
1938 07   -0.022 
1938 08    0.111 
1938 09    0.035 
1938 10   -0.060 
1938 11   -0.157 
1938 12   -0.158 
1939 01   -0.198 
1939 02   -0.147 
1939 03   -0.167 
1939 04   -0.176 
1939 05   -0.108 
1939 06   -0.119 
1939 07    0.022 
1939 08    0.040 
1939 09    0.184 
1939 10   -0.012 
1939 11   -0.015 
1939 12   -0.179 
1940 01   -0.074 
1940 02   -0.200 
1940 03   -0.091 
1940 04   -0.113 
1940 05   -0.013 
1940 06    0.020 
1940 07    0.085 
1940 08    0.022 
1940 09    0.032 
1940 10    0.078 
1940 11    0.086 
1940 12    0.088 
1941 01   -0.006 
1941 02    0.013 
1941 03   -0.034 
1941 04    0.047 
1941 05   -0.001 
1941 06    0.049 
1941 07    0.034 
1941 08   -0.013 
1941 09    0.016 
1941 10    0.214 
1941 11    0.201 
1941 12    0.240 
1942 01    0.117 
1942 02    0.299 
1942 03    0.065 
1942 04    0.085 
1942 05    0.154 
1942 06    0.069 
1942 07    0.141 
1942 08    0.043 
1942 09    0.062 
1942 10    0.024 
1942 11    0.142 
1942 12    0.038 
1943 01   -0.014 
1943 02    0.011 
1943 03   -0.058 
1943 04    0.031 
1943 05    0.040 
1943 06    0.074 
1943 07   -0.109 
1943 08    0.106 
1943 09    0.124 
1943 10    0.160 
1943 11    0.128 
1943 12    0.224 
1944 01    0.126 
1944 02    0.203 
1944 03    0.095 
1944 04    0.036 
1944 05    0.165 
1944 06    0.080 
1944 07    0.161 
1944 08    0.224 
1944 09    0.250 
1944 10    0.304 
1944 11    0.162 
1944 12    0.276 
1945 01    0.300 
1945 02    0.150 
1945 03    0.150 
1945 04    0.094 
1945 05    0.127 
1945 06    0.154 
1945 07    0.122 
1945 08    0.145 
1945 09    0.163 
1945 10    0.176 
1945 11    0.202 
1945 12    0.236 
1946 01    0.149 
1946 02    0.035 
1946 03    0.175 
1946 04    0.095 
1946 05    0.121 
1946 06   -0.070 
1946 07    0.025 
1946 08    0.010 
1946 09    0.132 
1946 10    0.083 
1946 11    0.117 
1946 12    0.087 
1947 01    0.145 
1947 02    0.016 
1947 03   -0.034 
1947 04   -0.017 
1947 05   -0.087 
1947 06   -0.039 
1947 07   -0.040 
1947 08    0.015 
1947 09    0.007 
1947 10   -0.098 
1947 11   -0.004 
1947 12    0.045 
1948 01    0.017 
1948 02   -0.113 
1948 03    0.014 
1948 04    0.014 
1948 05    0.053 
1948 06    0.205 
1948 07    0.024 
1948 08    0.144 
