# siod [Celsius] DMI (WIO-SEIO) SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1974 3 0.422731
1974 4 0.153155
1974 5 -0.0146513
1974 6 0.188321
1974 7 0.0722633
1974 8 -0.189219
1974 9 -0.258592
1974 10 -0.443574
1974 11 -0.261721
1974 12 -0.118512
1975 1 -0.173872
1975 2 -0.0635025
1975 3 -0.285515
1975 4 0.292872
1975 5 0.292082
1975 6 0.269718
1975 7 0.273156
1975 8 -0.0399788
1975 9 -0.455426
1975 10 -0.655562
1975 11 -0.0525215
1975 12 0.0645509
1976 1 0.198555
1976 2 0.263494
1976 3 0.188319
1976 4 0.327413
1976 5 0.221423
1976 6 0.578532
1976 7 0.890906
1976 8 0.403278
1976 9 0.175118
1976 10 0.153131
1976 11 0.0926809
1976 12 0.261121
1977 1 0.183211
1977 2 -0.072458
1977 3 0.342061
1977 4 0.178774
1977 5 -0.118805
1977 6 0.113816
1977 7 0.140058
1977 8 0.034766
1977 9 0.127923
1977 10 0.61821
1977 11 0.133179
1977 12 0.197992
1978 1 -0.4476
1978 2 -0.346361
1978 3 -0.413305
1978 4 -0.0152403
1978 5 -0.315846
1978 6 0.0288378
1978 7 0.202787
1978 8 0.0938563
1978 9 0.139514
1978 10 -0.10636
1978 11 -0.175245
1978 12 -0.0238999
1979 1 0.497971
1979 2 0.0290147
1979 3 0.13438
1979 4 -0.00551412
1979 5 -0.222881
1979 6 0.313088
1979 7 -0.000807952
1979 8 0.0753726
1979 9 0.117148
1979 10 0.078633
1979 11 0.0271319
1979 12 0.131563
1980 1 0.0285821
1980 2 -0.0166806
1980 3 -0.246317
1980 4 0.112531
1980 5 0.159793
1980 6 -0.162591
1980 7 -0.330623
1980 8 -0.501199
1980 9 -0.336409
1980 10 -0.266214
1980 11 -0.14931
1980 12 -0.259042
1981 1 -0.0161442
1981 2 0.152197
1981 3 0.190277
1981 4 0.289565
1981 5 0.200258
1981 6 -0.0234196
1981 7 -0.238099
1981 8 -0.310977
1981 9 -0.349183
1981 10 -0.212328
1981 11 -0.0503915
1981 12 0.21574
1982 1 0.33095
1982 2 0.354094
1982 3 0.222474
1982 4 0.321194
1982 5 0.445594
1982 6 0.469165
1982 7 0.582993
1982 8 0.559654
1982 9 0.83359
1982 10 1.00562
1982 11 0.55362
1982 12 0.0689172
1983 1 -0.293689
1983 2 -0.400693
1983 3 -0.577006
1983 4 -0.343715
1983 5 0.168224
1983 6 0.587441
1983 7 0.840556
1983 8 0.654057
1983 9 0.328032
1983 10 0.104669
1983 11 -0.0580667
1983 12 0.136155
1984 1 -0.0344968
1984 2 0.0373799
1984 3 0.0538007
1984 4 0.261062
1984 5 -0.0713937
1984 6 -0.134671
1984 7 -0.0399004
1984 8 -0.181731
1984 9 -0.201749
1984 10 -0.256535
1984 11 -0.135469
1984 12 -0.041167
1985 1 -0.274462
1985 2 -0.441826
1985 3 -0.365889
1985 4 0.00234997
1985 5 0.00148576
1985 6 -0.406883
1985 7 -0.0813947
1985 8 -0.145585
1985 9 0.158166
1985 10 -0.107781
1985 11 0.350262
1985 12 -0.185853
1986 1 0.0764627
1986 2 0.0479171
1986 3 -0.0292908
1986 4 -0.0794666
1986 5 0.0696916
1986 6 -0.0638243
1986 7 -0.233013
1986 8 -0.0987766
1986 9 0.242681
1986 10 0.333466
1986 11 0.0270713
1986 12 -0.0463711
1987 1 0.100159
1987 2 0.226118
1987 3 0.0284718
1987 4 0.049629
1987 5 0.392568
1987 6 0.321069
1987 7 0.516987
1987 8 0.597232
1987 9 0.78017
1987 10 0.635462
1987 11 0.22229
1987 12 0.382597
1988 1 0.535682
1988 2 0.0334128
1988 3 -0.141165
1988 4 0.0789132
1988 5 -0.281306
1988 6 -0.0483579
1988 7 0.171706
1988 8 0.0204827
1988 9 -0.00160396
1988 10 -0.126152
1988 11 0.101217
1988 12 0.396253
1989 1 -0.0865691
1989 2 0.144416
1989 3 -0.144415
1989 4 -0.269474
1989 5 -0.364063
1989 6 -0.556881
1989 7 -0.121406
1989 8 -0.00173795
1989 9 0.175608
1989 10 -0.0188152
1989 11 -0.0632243
1989 12 0.0636005
1990 1 0.0792505
1990 2 -0.1062
1990 3 0.0274668
1990 4 -0.180321
1990 5 -0.123745
1990 6 -0.352039
1990 7 0.0654885
1990 8 -0.0822651
1990 9 0.211634
1990 10 0.0444657
1990 11 0.180731
1990 12 0.234297
1991 1 0.24352
1991 2 0.0779894
1991 3 0.1269
1991 4 0.484493
1991 5 0.59706
1991 6 0.469436
1991 7 0.574717
1991 8 0.355151
1991 9 0.484582
1991 10 0.345089
1991 11 0.304922
1991 12 0.298754
1992 1 -0.142216
1992 2 -0.211369
1992 3 -0.506029
1992 4 -0.349744
1992 5 -0.32257
1992 6 -0.641105
1992 7 -0.159667
1992 8 -0.458306
1992 9 -0.436652
1992 10 -0.238486
1992 11 -0.122751
1992 12 -0.0849368
1993 1 -0.0166848
1993 2 0.212783
1993 3 -0.131513
1993 4 0.0173798
1993 5 0.197112
1993 6 0.106593
1993 7 0.1581
1993 8 -0.00344905
1993 9 0.219331
1993 10 0.226535
1993 11 0.119527
1993 12 0.0215047
1994 1 0.206768
1994 2 0.0387728
1994 3 0.361032
1994 4 0.541066
1994 5 0.756818
1994 6 0.637763
1994 7 0.858698
1994 8 1.10225
1994 9 0.916978
1994 10 1.07926
1994 11 0.558511
1994 12 0.493182
1995 1 0.319561
1995 2 0.338108
1995 3 0.117006
1995 4 -0.0150588
1995 5 -0.0264024
1995 6 0.138088
1995 7 0.14695
1995 8 0.166309
1995 9 0.217841
1995 10 0.0263723
1995 11 -0.0147232
1995 12 0.322598
1996 1 0.164003
1996 2 0.156352
1996 3 0.0912201
1996 4 -0.15745
1996 5 -0.0380487
1996 6 -0.175939
1996 7 -0.323987
1996 8 -0.368857
1996 9 -0.313472
1996 10 -0.713483
1996 11 -0.515338
1996 12 -0.181292
1997 1 0.082475
1997 2 0.258457
1997 3 0.209658
1997 4 0.254134
1997 5 0.252283
1997 6 0.29997
1997 7 0.763752
1997 8 0.938996
1997 9 1.15664
1997 10 1.25554
1997 11 1.54025
1997 12 1.08983
1998 1 0.699935
1998 2 0.606239
1998 3 0.121312
1998 4 0.25759
1998 5 0.367541
1998 6 0.367603
1998 7 -0.0554176
1998 8 -0.253725
1998 9 -0.0860786
1998 10 -0.340116
1998 11 -0.367997
1998 12 -0.0982462
1999 1 0.0657678
1999 2 0.156426
1999 3 0.280304
1999 4 0.203419
1999 5 0.0433931
1999 6 0.0790495
1999 7 0.425107
1999 8 0.32611
1999 9 0.344929
1999 10 0.198518
1999 11 0.163935
1999 12 0.0870727
2000 1 0.0654135
2000 2 0.177763
2000 3 0.314179
2000 4 0.35323
2000 5 0.341364
2000 6 0.198029
2000 7 0.398464
2000 8 0.44504
2000 9 0.306684
2000 10 0.243229
2000 11 -0.0282812
2000 12 -0.0114015
2001 1 -0.2418
2001 2 0.166685
2001 3 0.154458
2001 4 0.34239
2001 5 0.361692
2001 6 0.342816
2001 7 0.179087
2001 8 0.0107186
2001 9 0.169492
2001 10 -0.059387
2001 11 0.0332999
2001 12 0.176505
2002 1 0.0434305
2002 2 0.09082
2002 3 0.177277
2002 4 -0.147446
2002 5 -0.103245
2002 6 0.0278748
2002 7 0.057819
2002 8 0.0957812
2002 9 0.678267
2002 10 0.783978
2002 11 0.365779
2002 12 0.0706524
2003 1 -0.0597497
2003 2 0.203216
2003 3 0.124584
2003 4 0.103382
2003 5 0.0620728
2003 6 0.352441
2003 7 0.444657
2003 8 0.412223
2003 9 0.333577
2003 10 0.145374
2003 11 0.111844
2003 12 0.41269
2004 1 0.228665
2004 2 0.297197
2004 3 0.252961
2004 4 0.124952
2004 5 -0.33556
2004 6 -0.172916
2004 7 0.0155014
2004 8 0.17104
2004 9 0.287214
2004 10 0.38067
2004 11 0.111587
2004 12 0.0960072
2005 1 0.0581017
2005 2 -0.372181
2005 3 -0.263493
2005 4 0.286637
2005 5 0.192278
2005 6 0.0381591
2005 7 -0.0642874
2005 8 -0.0360599
2005 9 -0.137783
2005 10 -0.0455043
2005 11 0.00339949
2005 12 -0.0624629
2006 1 0.0590512
2006 2 -0.115694
2006 3 -0.055557
2006 4 0.189953
2006 5 0.014429
2006 6 0.153807
2006 7 0.35271
2006 8 0.532629
2006 9 0.813585
2006 10 0.953835
2006 11 0.766666
2006 12 0.397527
2007 1 0.40568
2007 2 0.334684
2007 3 0.27982
2007 4 0.299759
2007 5 0.493832
2007 6 0.24793
2007 7 0.36659
2007 8 0.545574
2007 9 0.629856
2007 10 0.459961
2007 11 0.253054
2007 12 0.00876495
2008 1 0.306731
2008 2 0.116003
2008 3 0.273629
2008 4 0.0504177
2008 5 0.405942
2008 6 0.429802
2008 7 0.559448
2008 8 0.429559
2008 9 0.480899
2008 10 0.418689
2008 11 0.151569
2008 12 0.178847
2009 1 0.221456
2009 2 0.351526
2009 3 0.268664
2009 4 0.327102
2009 5 0.479626
2009 6 0.311263
2009 7 0.121615
2009 8 0.205832
2009 9 0.2861
2009 10 0.370527
2009 11 0.195527
2009 12 0.386962
2010 1 0.476236
2010 2 0.212815
2010 3 0.632598
2010 4 0.568069
2010 5 0.192029
2010 6 0.0714464
2010 7 0.314817
2010 8 0.253145
2010 9 0.130556
2010 10 -0.0469511
2010 11 -0.209198
2010 12 0.0266735
2011 1 0.376902
2011 2 0.422203
2011 3 0.541905
2011 4 0.360647
2011 5 0.135253
2011 6 0.267696
2011 7 0.539267
2011 8 0.65491
2011 9 0.593116
2011 10 0.743491
2011 11 0.604578
2011 12 0.102386
2012 1 0.230217
2012 2 0.104269
2012 3 0.199768
2012 4 -0.055878
2012 5 -0.112541
2012 6 0.224195
2012 7 0.862228
2012 8 0.953297
2012 9 0.846612
2012 10 0.498759
2012 11 0.172517
2012 12 0.493341
2013 1 0.122007
2013 2 0.376449
2013 3 0.250455
2013 4 -0.0936146
2013 5 -0.281413
2013 6 -0.284998
2013 7 0.128481
2013 8 0.109736
2013 9 0.0894591
2013 10 0.228437
2013 11 0.465366
2013 12 0.373418
2014 1 0.0922914
2014 2 0.0958027
2014 3 0.0181604
2014 4 0.1449
2014 5 0.130292
2014 6 0.188623
2014 7 -0.0434814
2014 8 -0.0652441
2014 9 0.250412
2014 10 0.511552
2014 11 0.279244
2014 12 0.271067
2015 1 0.0800525
