# HadSST 3.1.1.0 tropics averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] tropics SST anomalies
1904 12   -0.187 
1905 01   -0.356 
1905 02   -0.312 
1905 03   -0.375 
1905 04   -0.484 
1905 05   -0.126 
1905 06   -0.224 
1905 07   -0.257 
1905 08   -0.267 
1905 09   -0.333 
1905 10   -0.268 
1905 11   -0.134 
1905 12   -0.100 
1906 01   -0.035 
1906 02    0.093 
1906 03   -0.089 
1906 04   -0.187 
1906 05   -0.393 
1906 06   -0.371 
1906 07   -0.421 
1906 08   -0.423 
1906 09   -0.394 
1906 10   -0.546 
1906 11   -0.502 
1906 12   -0.396 
1907 01   -0.393 
1907 02   -0.415 
1907 03   -0.360 
1907 04   -0.403 
1907 05   -0.409 
1907 06   -0.466 
1907 07   -0.422 
1907 08   -0.490 
1907 09   -0.450 
1907 10   -0.430 
1907 11   -0.334 
1907 12   -0.328 
1908 01   -0.359 
1908 02   -0.435 
1908 03   -0.608 
1908 04   -0.502 
1908 05   -0.523 
1908 06   -0.644 
1908 07   -0.691 
1908 08   -0.614 
1908 09   -0.502 
1908 10   -0.575 
1908 11   -0.628 
1908 12   -0.609 
1909 01   -0.507 
1909 02   -0.491 
1909 03   -0.518 
1909 04   -0.440 
1909 05   -0.407 
1909 06   -0.507 
1909 07   -0.600 
1909 08   -0.454 
1909 09   -0.468 
1909 10   -0.535 
1909 11   -0.538 
1909 12   -0.535 
1910 01   -0.450 
1910 02   -0.475 
1910 03   -0.525 
1910 04   -0.547 
1910 05   -0.505 
1910 06   -0.418 
1910 07   -0.436 
1910 08   -0.547 
1910 09   -0.469 
1910 10   -0.460 
1910 11   -0.552 
1910 12   -0.591 
1911 01   -0.455 
1911 02   -0.638 
1911 03   -0.565 
1911 04   -0.758 
1911 05   -0.662 
1911 06   -0.660 
1911 07   -0.598 
1911 08   -0.594 
1911 09   -0.594 
1911 10   -0.457 
1911 11   -0.322 
1911 12   -0.263 
1912 01   -0.127 
1912 02   -0.189 
1912 03   -0.174 
1912 04   -0.030 
1912 05   -0.269 
1912 06   -0.202 
1912 07   -0.285 
1912 08   -0.399 
1912 09   -0.332 
1912 10   -0.396 
1912 11   -0.451 
1912 12   -0.398 
1913 01   -0.394 
1913 02   -0.264 
1913 03   -0.447 
1913 04   -0.629 
1913 05   -0.329 
1913 06   -0.313 
1913 07   -0.327 
1913 08   -0.365 
1913 09   -0.423 
1913 10   -0.318 
1913 11   -0.200 
1913 12   -0.115 
1914 01   -0.152 
1914 02   -0.169 
1914 03   -0.225 
1914 04   -0.235 
1914 05   -0.336 
1914 06   -0.280 
1914 07   -0.370 
1914 08   -0.230 
1914 09   -0.198 
1914 10   -0.212 
1914 11    0.016 
1914 12   -0.061 
1915 01   -0.036 
1915 02   -0.042 
1915 03    0.120 
1915 04   -0.026 
1915 05   -0.037 
1915 06   -0.061 
1915 07    0.052 
1915 08    0.036 
1915 09   -0.128 
1915 10   -0.258 
1915 11   -0.238 
1915 12   -0.218 
1916 01   -0.245 
1916 02   -0.278 
1916 03   -0.375 
1916 04   -0.349 
1916 05   -0.296 
1916 06   -0.471 
1916 07   -0.390 
1916 08   -0.538 
1916 09   -0.539 
1916 10   -0.601 
1916 11   -0.767 
1916 12   -0.717 
1917 01   -0.874 
1917 02   -0.606 
1917 03   -0.844 
1917 04   -0.540 
1917 05   -0.551 
1917 06   -0.287 
1917 07   -0.229 
1917 08   -0.188 
1917 09   -0.323 
1917 10   -0.521 
1917 11   -0.630 
1917 12   -0.477 
1918 01   -0.489 
1918 02   -0.688 
1918 03   -0.618 
1918 04   -0.617 
1918 05   -0.366 
1918 06   -0.331 
1918 07   -0.326 
1918 08   -0.300 
1918 09   -0.274 
1918 10   -0.243 
1918 11    0.132 
1918 12    0.133 
1919 01    0.028 
1919 02    0.254 
1919 03   -0.082 
1919 04   -0.045 
1919 05   -0.194 
1919 06   -0.273 
1919 07   -0.434 
1919 08   -0.444 
1919 09   -0.313 
1919 10   -0.423 
1919 11   -0.418 
1919 12   -0.491 
1920 01   -0.344 
1920 02   -0.302 
1920 03   -0.035 
1920 04   -0.373 
1920 05   -0.286 
1920 06   -0.185 
1920 07   -0.331 
1920 08   -0.317 
1920 09   -0.363 
1920 10   -0.263 
1920 11   -0.308 
1920 12   -0.245 
1921 01   -0.165 
1921 02   -0.202 
1921 03   -0.526 
1921 04   -0.310 
1921 05   -0.295 
1921 06   -0.268 
1921 07   -0.165 
1921 08   -0.270 
1921 09   -0.173 
1921 10   -0.144 
1921 11   -0.174 
1921 12    0.042 
1922 01   -0.301 
1922 02   -0.095 
1922 03   -0.149 
1922 04   -0.310 
1922 05   -0.354 
1922 06   -0.391 
1922 07   -0.343 
1922 08   -0.481 
1922 09   -0.438 
1922 10   -0.360 
1922 11   -0.344 
1922 12   -0.366 
1923 01   -0.328 
1923 02   -0.373 
1923 03   -0.487 
1923 04   -0.255 
1923 05   -0.223 
1923 06   -0.251 
1923 07   -0.264 
1923 08   -0.397 
1923 09   -0.298 
1923 10   -0.212 
1923 11   -0.035 
1923 12    0.149 
1924 01   -0.100 
1924 02    0.127 
1924 03   -0.011 
1924 04    0.003 
1924 05   -0.046 
1924 06   -0.179 
1924 07   -0.182 
1924 08   -0.381 
1924 09   -0.359 
1924 10   -0.398 
1924 11   -0.547 
1924 12   -0.591 
1925 01   -0.533 
1925 02   -0.634 
1925 03   -0.335 
1925 04   -0.451 
1925 05   -0.189 
1925 06   -0.167 
1925 07   -0.004 
1925 08   -0.040 
1925 09   -0.101 
1925 10   -0.182 
1925 11    0.123 
1925 12    0.195 
1926 01    0.235 
1926 02    0.083 
1926 03    0.223 
1926 04    0.187 
1926 05    0.123 
1926 06    0.189 
1926 07    0.103 
1926 08    0.033 
1926 09    0.031 
1926 10   -0.049 
1926 11   -0.075 
1926 12   -0.066 
1927 01   -0.169 
1927 02    0.015 
1927 03   -0.142 
1927 04   -0.167 
1927 05   -0.175 
1927 06   -0.160 
1927 07   -0.146 
1927 08   -0.176 
1927 09   -0.083 
1927 10   -0.031 
1927 11    0.031 
1927 12    0.112 
1928 01    0.138 
1928 02    0.065 
1928 03   -0.091 
1928 04   -0.091 
1928 05   -0.165 
1928 06   -0.241 
1928 07   -0.224 
1928 08   -0.223 
1928 09   -0.289 
1928 10   -0.279 
1928 11   -0.235 
1928 12   -0.167 
1929 01   -0.269 
1929 02   -0.291 
1929 03   -0.227 
1929 04   -0.186 
1929 05   -0.385 
1929 06   -0.292 
1929 07   -0.342 
1929 08   -0.213 
1929 09   -0.152 
1929 10   -0.204 
1929 11   -0.108 
1929 12   -0.126 
1930 01   -0.181 
1930 02   -0.146 
1930 03   -0.107 
1930 04   -0.070 
1930 05   -0.114 
1930 06   -0.191 
1930 07   -0.122 
1930 08   -0.022 
1930 09    0.102 
1930 10    0.121 
1930 11    0.270 
1930 12    0.234 
1931 01    0.316 
1931 02    0.298 
1931 03    0.325 
1931 04    0.218 
1931 05    0.246 
1931 06    0.151 
1931 07    0.191 
1931 08   -0.027 
1931 09    0.051 
1931 10   -0.063 
1931 11   -0.124 
1931 12   -0.060 
1932 01   -0.136 
1932 02   -0.119 
1932 03    0.060 
1932 04   -0.028 
1932 05   -0.024 
1932 06   -0.116 
1932 07   -0.207 
1932 08   -0.160 
1932 09   -0.088 
1932 10   -0.340 
1932 11   -0.234 
1932 12   -0.118 
1933 01   -0.098 
1933 02   -0.080 
1933 03   -0.065 
1933 04   -0.134 
1933 05   -0.032 
1933 06   -0.237 
1933 07   -0.203 
1933 08   -0.305 
1933 09   -0.313 
1933 10   -0.336 
1933 11   -0.387 
1933 12   -0.315 
1934 01   -0.386 
1934 02   -0.425 
1934 03   -0.478 
1934 04   -0.242 
1934 05   -0.333 
1934 06   -0.122 
1934 07   -0.102 
1934 08   -0.037 
1934 09   -0.045 
1934 10   -0.170 
1934 11   -0.094 
1934 12   -0.171 
1935 01   -0.146 
1935 02   -0.152 
1935 03   -0.238 
1935 04   -0.123 
1935 05   -0.056 
1935 06   -0.162 
1935 07   -0.207 
1935 08   -0.157 
1935 09   -0.163 
1935 10   -0.184 
1935 11   -0.069 
1935 12   -0.091 
1936 01   -0.102 
1936 02   -0.023 
1936 03   -0.047 
1936 04    0.056 
1936 05   -0.061 
1936 06   -0.248 
1936 07   -0.168 
1936 08   -0.097 
1936 09   -0.037 
1936 10   -0.050 
1936 11   -0.157 
1936 12   -0.044 
1937 01   -0.058 
1937 02    0.076 
1937 03    0.152 
1937 04    0.081 
1937 05    0.058 
1937 06    0.045 
1937 07    0.056 
1937 08    0.009 
1937 09    0.096 
1937 10    0.002 
1937 11    0.084 
1937 12    0.170 
1938 01   -0.010 
1938 02    0.082 
1938 03   -0.009 
1938 04   -0.152 
1938 05   -0.247 
1938 06   -0.252 
1938 07   -0.294 
1938 08   -0.281 
1938 09   -0.212 
1938 10   -0.137 
1938 11   -0.298 
1938 12   -0.351 
1939 01   -0.250 
1939 02   -0.237 
1939 03   -0.321 
1939 04   -0.125 
1939 05   -0.090 
1939 06   -0.058 
1939 07    0.092 
1939 08   -0.002 
1939 09   -0.029 
1939 10   -0.478 
1939 11   -0.226 
1939 12   -0.040 
1940 01    0.313 
1940 02    0.193 
1940 03    0.120 
1940 04    0.123 
1940 05    0.301 
1940 06    0.095 
1940 07    0.127 
1940 08    0.179 
1940 09    0.176 
1940 10    0.154 
1940 11    0.138 
1940 12    0.251 
1941 01    0.288 
1941 02    0.139 
1941 03    0.291 
1941 04    0.212 
1941 05    0.090 
1941 06    0.256 
1941 07    0.268 
1941 08    0.221 
1941 09    0.099 
1941 10    0.422 
1941 11    0.332 
1941 12    0.489 
1942 01    0.333 
1942 02    0.240 
1942 03    0.133 
1942 04   -0.022 
1942 05   -0.034 
1942 06   -0.089 
1942 07   -0.174 
1942 08   -0.253 
1942 09   -0.171 
1942 10   -0.314 
1942 11   -0.340 
1942 12   -0.353 
1943 01   -0.207 
1943 02   -0.306 
1943 03   -0.378 
1943 04   -0.435 
1943 05   -0.248 
1943 06   -0.149 
1943 07   -0.262 
1943 08   -0.080 
1943 09   -0.124 
1943 10   -0.082 
1943 11   -0.208 
1943 12   -0.071 
1944 01   -0.164 
1944 02   -0.078 
1944 03    0.051 
1944 04    0.070 
1944 05    0.074 
1944 06    0.186 
1944 07    0.331 
1944 08    0.197 
1944 09    0.153 
1944 10    0.094 
1944 11   -0.135 
1944 12    0.152 
1945 01    0.235 
1945 02    0.164 
1945 03   -0.078 
1945 04    0.087 
1945 05    0.002 
1945 06    0.139 
1945 07   -0.010 
1945 08    0.072 
1945 09    0.094 
1945 10    0.096 
1945 11    0.017 
1945 12    0.255 
1946 01    0.134 
1946 02    0.185 
1946 03    0.301 
1946 04    0.140 
1946 05   -0.139 
1946 06   -0.169 
1946 07   -0.222 
1946 08   -0.156 
1946 09   -0.191 
1946 10   -0.133 
1946 11   -0.121 
1946 12    0.038 
1947 01    0.203 
1947 02    0.058 
1947 03    0.134 
1947 04   -0.041 
1947 05   -0.064 
1947 06    0.035 
1947 07   -0.026 
1947 08   -0.053 
1947 09   -0.122 
1947 10   -0.211 
1947 11   -0.054 
1947 12   -0.062 
1948 01   -0.119 
1948 02    0.017 
1948 03    0.118 
1948 04   -0.025 
1948 05    0.015 
1948 06   -0.003 
1948 07   -0.166 
1948 08   -0.049 
1948 09   -0.245 
1948 10   -0.163 
1948 11   -0.186 
1948 12   -0.086 
1949 01   -0.211 
1949 02   -0.018 
1949 03   -0.163 
1949 04   -0.060 
1949 05   -0.131 
1949 06   -0.280 
1949 07   -0.075 
1949 08   -0.112 
1949 09   -0.272 
1949 10   -0.234 
1949 11   -0.268 
1949 12   -0.218 
1950 01   -0.180 
1950 02   -0.284 
1950 03   -0.183 
1950 04   -0.229 
1950 05   -0.282 
1950 06   -0.269 
1950 07   -0.220 
1950 08   -0.293 
1950 09   -0.327 
1950 10   -0.317 
1950 11   -0.342 
1950 12   -0.368 
1951 01   -0.277 
1951 02   -0.294 
1951 03   -0.250 
1951 04   -0.194 
1951 05   -0.091 
1951 06    0.045 
1951 07    0.116 
1951 08    0.171 
1951 09    0.151 
1951 10    0.297 
1951 11    0.244 
1951 12    0.235 
1952 01    0.237 
1952 02    0.186 
1952 03    0.145 
1952 04    0.148 
1952 05    0.100 
1952 06   -0.022 
1952 07   -0.073 
1952 08   -0.109 
1952 09   -0.021 
1952 10   -0.045 
1952 11   -0.083 
1952 12    0.025 
1953 01    0.077 
1953 02    0.105 
1953 03    0.161 
1953 04    0.167 
1953 05    0.215 
1953 06    0.186 
1953 07    0.077 
1953 08    0.103 
1953 09    0.099 
1953 10    0.007 
1953 11    0.030 
