# seio [Celsius] East Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1945 1 0.456349
1945 2 0.571247
1945 3 0.0332142
1945 4 -0.297642
1945 5 -0.384825
1945 6 -0.19747
1945 7 0.216853
1945 8 0.0857875
1945 9 -0.165981
1945 10 -0.181532
1945 11 -0.134936
1945 12 0.0387587
1946 1 -0.00824063
1946 2 0.0490992
1946 3 -0.0273391
1946 4 -0.0226559
1946 5 0.107541
1946 6 -0.225754
1946 7 -0.160407
1946 8 -0.126393
1946 9 -0.119078
1946 10 0.0524158
1946 11 -0.133448
1946 12 -0.349617
1947 1 -0.0711858
1947 2 -0.10072
1947 3 -0.133343
1947 4 -0.489516
1947 5 -0.0948504
1947 6 -0.12241
1947 7 -0.423107
1947 8 -0.28476
1947 9 -0.519645
1947 10 -0.619407
1947 11 -0.425543
1947 12 -0.530464
1948 1 -0.454267
1948 2 -0.218769
1948 3 -0.0072885
1948 4 -0.102328
1948 5 -0.174601
1948 6 -0.0199865
1948 7 -0.0799143
1948 8 -0.151548
1948 9 -0.41214
1948 10 -0.0947485
1948 11 -0.339396
1948 12 -0.121004
1949 1 -0.203667
1949 2 -0.117525
1949 3 -0.26092
1949 4 -0.166512
1949 5 -0.274333
1949 6 -0.179211
1949 7 0.00743327
1949 8 -0.13996
1949 9 -0.045686
1949 10 -0.0641393
1949 11 -0.187611
1949 12 -0.251693
1950 1 -0.178303
1950 2 -0.395214
1950 3 -0.294173
1950 4 -0.428632
1950 5 -0.284101
1950 6 -0.371559
1950 7 -0.310884
1950 8 -0.35761
1950 9 -0.420138
1950 10 -0.325995
1950 11 -0.420871
1950 12 -0.385227
1951 1 -0.361466
1951 2 -0.322052
1951 3 -0.164739
1951 4 -0.527546
1951 5 -0.278397
1951 6 -0.0586047
1951 7 -0.0889942
1951 8 0.0555396
1951 9 0.258459
1951 10 0.149952
1951 11 0.200158
1951 12 0.200879
1952 1 0.0225313
1952 2 0.136065
1952 3 0.0676471
1952 4 0.110754
1952 5 0.00936013
1952 6 0.0655893
1952 7 -0.160869
1952 8 -0.211691
1952 9 -0.173214
1952 10 -0.265805
1952 11 -0.119789
1952 12 -0.0165683
1953 1 0.0883553
1953 2 0.0094158
1953 3 0.173914
1953 4 0.0647711
1953 5 0.229969
1953 6 0.0974465
1953 7 -0.113025
1953 8 -0.220954
1953 9 -0.186549
1953 10 -0.0756722
1953 11 0.140176
1953 12 0.314782
1954 1 -0.00695997
1954 2 0.03555
1954 3 -0.0137259
1954 4 0.0250439
1954 5 -0.113866
1954 6 -0.245188
1954 7 -0.628913
1954 8 -0.503969
1954 9 -0.522393
1954 10 -0.669942
1954 11 -0.392824
1954 12 -0.385836
1955 1 -0.0408821
1955 2 -0.358233
1955 3 -0.227114
